hgnc_id	symbol	ensembl_gene_id	hgnc_source	oncogene	tsgene	data_source
HGNC:1730	CDK11A	ENSG00000008128	es105	NA	NA	bushmanlab
HGNC:1729	CDK11B	ENSG00000248333	es105	NA	NA	bushmanlab
HGNC:24224	CDK12	ENSG00000167258	es105	NA	NA	bushmanlab
HGNC:8749	CDK16	ENSG00000102225	es105	NA	NA	bushmanlab
HGNC:8751	CDK18	ENSG00000117266	es105	NA	NA	bushmanlab
HGNC:1771	CDK2	ENSG00000123374	es105	NA	NA	bushmanlab
HGNC:21420	CDK20	ENSG00000156345	es105	NA	NA	bushmanlab
HGNC:14002	CDK2AP1	ENSG00000111328	es105	NA	NA	bushmanlab
HGNC:1773	CDK4	ENSG00000135446	es105	NA	NA	bushmanlab
HGNC:1774	CDK5	ENSG00000164885	es105	NA	NA	bushmanlab
HGNC:1775	CDK5R1	ENSG00000176749	es105	NA	NA	bushmanlab
HGNC:1777	CDK6	ENSG00000105810	es105	NA	NA	bushmanlab
HGNC:1778	CDK7	ENSG00000134058	es105	NA	NA	bushmanlab
HGNC:1784	CDKN1A	ENSG00000124762	es105	NA	NA	bushmanlab
HGNC:1785	CDKN1B	ENSG00000111276	es105	NA	NA	bushmanlab
HGNC:1786	CDKN1C	ENSG00000129757	es105	NA	NA	bushmanlab
HGNC:1787	CDKN2A	ENSG00000147889	es105	NA	NA	bushmanlab
HGNC:1788	CDKN2B	ENSG00000147883	es105	NA	NA	bushmanlab
HGNC:1789	CDKN2C	ENSG00000123080	es105	NA	NA	bushmanlab
HGNC:1790	CDKN2D	ENSG00000129355	es105	NA	NA	bushmanlab
HGNC:1791	CDKN3	ENSG00000100526	es105	NA	NA	bushmanlab
HGNC:24576	CDT1	ENSG00000167513	es105	NA	NA	bushmanlab
HGNC:1806	CDX2	ENSG00000165556	es105	NA	NA	bushmanlab
HGNC:1814	CEACAM1	ENSG00000079385	es105	NA	NA	bushmanlab
HGNC:1817	CEACAM5	ENSG00000105388	es105	NA	NA	bushmanlab
HGNC:1819	CEACAM7	ENSG00000007306	es105	NA	NA	bushmanlab
HGNC:1833	CEBPA	ENSG00000245848	es105	NA	NA	bushmanlab
HGNC:1834	CEBPB	ENSG00000172216	es105	NA	NA	bushmanlab
HGNC:1836	CEBPE	ENSG00000092067	es105	NA	NA	bushmanlab
HGNC:3308	CELA1	ENSG00000139610	es105	NA	NA	bushmanlab
HGNC:2550	CELF2	ENSG00000048740	es105	NA	NA	bushmanlab
HGNC:29213	CEMIP	ENSG00000103888	es105	NA	NA	bushmanlab
HGNC:1857	CENPF	ENSG00000117724	es105	NA	NA	bushmanlab
HGNC:21488	CENPW	ENSG00000203760	es105	NA	NA	bushmanlab
HGNC:17012	CEP43	ENSG00000213066	es105	NA	NA	bushmanlab
HGNC:30794	CEP57	ENSG00000166037	es105	NA	NA	bushmanlab
HGNC:25907	CEP89	ENSG00000121289	es105	NA	NA	bushmanlab
HGNC:29523	CFAP20	ENSG00000070761	es105	NA	NA	bushmanlab
HGNC:51180	CFAP99	ENSG00000206113	es105	NA	NA	bushmanlab
HGNC:1876	CFLAR	ENSG00000003402	es105	NA	NA	bushmanlab
HGNC:8864	CFP	ENSG00000126759	es105	NA	NA	bushmanlab
HGNC:28314	CHCHD7	ENSG00000170791	es105	NA	NA	bushmanlab
HGNC:1917	CHD2	ENSG00000173575	es105	NA	NA	bushmanlab
HGNC:1918	CHD3	ENSG00000170004	es105	NA	NA	bushmanlab
HGNC:1919	CHD4	ENSG00000111642	es105	NA	NA	bushmanlab
HGNC:16816	CHD5	ENSG00000116254	es105	NA	NA	bushmanlab
HGNC:19057	CHD6	ENSG00000124177	es105	NA	NA	bushmanlab
HGNC:25701	CHD9	ENSG00000177200	es105	NA	NA	bushmanlab
HGNC:16627	CHEK2	ENSG00000183765	es105	NA	NA	bushmanlab
HGNC:20455	CHFR	ENSG00000072609	es105	NA	NA	bushmanlab
HGNC:1929	CHGA	ENSG00000100604	es105	NA	NA	bushmanlab
HGNC:1935	CHIC2	ENSG00000109220	es105	NA	NA	bushmanlab
HGNC:1937	CHKA	ENSG00000110721	es105	NA	NA	bushmanlab
HGNC:1939	CHL1	ENSG00000134121	es105	NA	NA	bushmanlab
HGNC:1943	CHN1	ENSG00000128656	es105	NA	NA	bushmanlab
HGNC:1964	CHRNB4	ENSG00000117971	es105	NA	NA	bushmanlab
HGNC:17422	CHST11	ENSG00000171310	es105	NA	NA	bushmanlab
HGNC:14214	CIC	ENSG00000079432	es105	NA	NA	bushmanlab
HGNC:7067	CIITA	ENSG00000179583	es105	NA	NA	bushmanlab
HGNC:29302	CIP2A	ENSG00000163507	es105	NA	NA	bushmanlab
HGNC:1982	CIRBP	ENSG00000099622	es105	NA	NA	bushmanlab
HGNC:1987	CITED2	ENSG00000164442	es105	NA	NA	bushmanlab
HGNC:18696	CITED4	ENSG00000179862	es105	NA	NA	bushmanlab
HGNC:19083	CKS1B	ENSG00000173207	es105	NA	NA	bushmanlab
HGNC:1999	CKS1BP7	ENSG00000254331	latest	NA	NA	bushmanlab
HGNC:2000	CKS2	ENSG00000123975	es105	NA	NA	bushmanlab
HGNC:2033	CLDN10	ENSG00000134873	es105	NA	NA	bushmanlab
HGNC:2046	CLDN4	ENSG00000189143	es105	NA	NA	bushmanlab
HGNC:2048	CLDN6	ENSG00000184697	es105	NA	NA	bushmanlab
HGNC:2049	CLDN7	ENSG00000181885	es105	NA	NA	bushmanlab
HGNC:2051	CLDN9	ENSG00000213937	es105	NA	NA	bushmanlab
HGNC:24356	CLEC1B	ENSG00000165682	es105	NA	NA	bushmanlab
HGNC:2062	CLIC1	ENSG00000213719	es105	NA	NA	bushmanlab
HGNC:13518	CLIC4	ENSG00000169504	es105	NA	NA	bushmanlab
HGNC:10461	CLIP1	ENSG00000130779	es105	NA	NA	bushmanlab
HGNC:16999	CLP1	ENSG00000172409	es105	NA	NA	bushmanlab
HGNC:19715	CLSPN	ENSG00000092853	es105	NA	NA	bushmanlab
HGNC:2092	CLTC	ENSG00000141367	es105	NA	NA	bushmanlab
HGNC:2093	CLTCL1	ENSG00000070371	es105	NA	NA	bushmanlab
HGNC:2095	CLU	ENSG00000120885	es105	NA	NA	bushmanlab
HGNC:35428	CMC4	ENSG00000182712	es105	NA	NA	bushmanlab
HGNC:19178	CMTM7	ENSG00000153551	es105	NA	NA	bushmanlab
HGNC:26663	CNBD1	ENSG00000176571	es105	NA	NA	bushmanlab
HGNC:13164	CNBP	ENSG00000169714	es105	NA	NA	bushmanlab
HGNC:105	CNNM4	ENSG00000158158	es105	NA	NA	bushmanlab
HGNC:7879	CNOT3	ENSG00000088038	es105	NA	NA	bushmanlab
HGNC:2160	CNR2	ENSG00000188822	es105	NA	NA	bushmanlab
HGNC:2174	CNTN4	ENSG00000144619	es105	NA	NA	bushmanlab
HGNC:2176	CNTN6	ENSG00000134115	es105	NA	NA	bushmanlab
HGNC:13830	CNTNAP2	ENSG00000174469	es105	NA	NA	bushmanlab
HGNC:1858	CNTRL	ENSG00000119397	es105	NA	NA	bushmanlab
HGNC:2186	COL11A1	ENSG00000060718	es105	NA	NA	bushmanlab
HGNC:2193	COL16A1	ENSG00000084636	es105	NA	NA	bushmanlab
HGNC:2196	COL19A1	ENSG00000082293	es105	NA	NA	bushmanlab
HGNC:2197	COL1A1	ENSG00000108821	es105	NA	NA	bushmanlab
HGNC:2198	COL1A2	ENSG00000164692	es105	NA	NA	bushmanlab
HGNC:22442	COL28A1	ENSG00000215018	es105	NA	NA	bushmanlab
HGNC:2200	COL2A1	ENSG00000139219	es105	NA	NA	bushmanlab
HGNC:2201	COL3A1	ENSG00000168542	es105	NA	NA	bushmanlab
HGNC:2204	COL4A3	ENSG00000169031	es105	NA	NA	bushmanlab
HGNC:2214	COL7A1	ENSG00000114270	es105	NA	NA	bushmanlab
HGNC:30747	COPS2	ENSG00000166200	es105	NA	NA	bushmanlab
HGNC:2252	CORO1A	ENSG00000102879	es105	NA	NA	bushmanlab
HGNC:2254	CORO1C	ENSG00000110880	es105	NA	NA	bushmanlab
HGNC:2255	CORO2A	ENSG00000106789	es105	NA	NA	bushmanlab
HGNC:2256	CORO2B	ENSG00000103647	es105	NA	NA	bushmanlab
HGNC:18304	COTL1	ENSG00000103187	es105	NA	NA	bushmanlab
HGNC:28074	COX19	ENSG00000240230	es105	NA	NA	bushmanlab
HGNC:2285	COX6C	ENSG00000164919	es105	NA	NA	bushmanlab
HGNC:21746	CPEB3	ENSG00000107864	es105	NA	NA	bushmanlab
HGNC:21747	CPEB4	ENSG00000113742	es105	NA	NA	bushmanlab
HGNC:2310	CPLX2	ENSG00000145920	es105	NA	NA	bushmanlab
HGNC:2311	CPM	ENSG00000135678	es105	NA	NA	bushmanlab
HGNC:2335	CR1L	ENSG00000197721	es105	NA	NA	bushmanlab
HGNC:2336	CR2	ENSG00000117322	es105	NA	NA	bushmanlab
HGNC:18688	CRB2	ENSG00000148204	es105	NA	NA	bushmanlab
HGNC:2345	CREB1	ENSG00000118260	es105	NA	NA	bushmanlab
HGNC:18856	CREB3L1	ENSG00000157613	es105	NA	NA	bushmanlab
HGNC:23720	CREB3L2	ENSG00000182158	es105	NA	NA	bushmanlab
HGNC:2348	CREBBP	ENSG00000005339	es105	NA	NA	bushmanlab
HGNC:2361	CRIP2	ENSG00000182809	es105	NA	NA	bushmanlab
HGNC:2362	CRK	ENSG00000167193	es105	NA	NA	bushmanlab
HGNC:2363	CRKL	ENSG00000099942	es105	NA	NA	bushmanlab
HGNC:14281	CRLF2	ENSG00000205755	es105	NA	NA	bushmanlab
HGNC:15762	CRNKL1	ENSG00000101343	es105	NA	NA	bushmanlab
HGNC:16062	CRTC1	ENSG00000105662	es105	NA	NA	bushmanlab
HGNC:27301	CRTC2	ENSG00000160741	es105	NA	NA	bushmanlab
HGNC:26148	CRTC3	ENSG00000140577	es105	NA	NA	bushmanlab
HGNC:2388	CRYAA	ENSG00000160202	es105	NA	NA	bushmanlab
HGNC:2389	CRYAB	ENSG00000109846	es105	NA	NA	bushmanlab
HGNC:2431	CSE1L	ENSG00000124207	es105	NA	NA	bushmanlab
HGNC:2432	CSF1	ENSG00000184371	es105	NA	NA	bushmanlab
HGNC:2433	CSF1R	ENSG00000182578	es105	NA	NA	bushmanlab
HGNC:2439	CSF3R	ENSG00000119535	es105	NA	NA	bushmanlab
HGNC:19291	CSMD3	ENSG00000164796	es105	NA	NA	bushmanlab
HGNC:2451	CSNK1A1	ENSG00000113712	es105	NA	NA	bushmanlab
HGNC:2457	CSNK2A1	ENSG00000101266	es105	NA	NA	bushmanlab
HGNC:2466	CSPG4	ENSG00000173546	es105	NA	NA	bushmanlab
HGNC:2478	CST6	ENSG00000175315	es105	NA	NA	bushmanlab
HGNC:2481	CSTA	ENSG00000121552	es105	NA	NA	bushmanlab
HGNC:2482	CSTB	ENSG00000160213	es105	NA	NA	bushmanlab
HGNC:13723	CTCF	ENSG00000102974	es105	NA	NA	bushmanlab
HGNC:16890	CTDSPL	ENSG00000144677	es105	NA	NA	bushmanlab
HGNC:18831	CTHRC1	ENSG00000164932	es105	NA	NA	bushmanlab
HGNC:23925	CTIF	ENSG00000134030	es105	NA	NA	bushmanlab
HGNC:2509	CTNNA1	ENSG00000044115	es105	NA	NA	bushmanlab
HGNC:2510	CTNNA2	ENSG00000066032	es105	NA	NA	bushmanlab
HGNC:2514	CTNNB1	ENSG00000168036	es105	NA	NA	bushmanlab
HGNC:2515	CTNND1	ENSG00000198561	es105	NA	NA	bushmanlab
HGNC:2516	CTNND2	ENSG00000169862	es105	NA	NA	bushmanlab
HGNC:2527	CTSB	ENSG00000164733	es105	NA	NA	bushmanlab
HGNC:2535	CTSH	ENSG00000103811	es105	NA	NA	bushmanlab
HGNC:2537	CTSL	ENSG00000135047	es105	NA	NA	bushmanlab
HGNC:3338	CTTN	ENSG00000085733	es105	NA	NA	bushmanlab
HGNC:2548	CUBN	ENSG00000107611	es105	NA	NA	bushmanlab
HGNC:31350	CUEDC1	ENSG00000180891	es105	NA	NA	bushmanlab
HGNC:2551	CUL1	ENSG00000055130	es105	NA	NA	bushmanlab
HGNC:2553	CUL3	ENSG00000036257	es105	NA	NA	bushmanlab
HGNC:2555	CUL4B	ENSG00000158290	es105	NA	NA	bushmanlab
HGNC:2557	CUX1	ENSG00000257923	es105	NA	NA	bushmanlab
HGNC:10647	CX3CL1	ENSG00000006210	es105	NA	NA	bushmanlab
HGNC:4602	CXCL1	ENSG00000163739	es105	NA	NA	bushmanlab
HGNC:10637	CXCL10	ENSG00000169245	es105	NA	NA	bushmanlab
HGNC:10672	CXCL12	ENSG00000107562	es105	NA	NA	bushmanlab
HGNC:19232	CXCL17	ENSG00000189377	es105	NA	NA	bushmanlab
HGNC:4603	CXCL2	ENSG00000081041	es105	NA	NA	bushmanlab
HGNC:4604	CXCL3	ENSG00000163734	es105	NA	NA	bushmanlab
HGNC:10642	CXCL5	ENSG00000163735	es105	NA	NA	bushmanlab
HGNC:6026	CXCR1	ENSG00000163464	es105	NA	NA	bushmanlab
HGNC:4540	CXCR3	ENSG00000186810	es105	NA	NA	bushmanlab
HGNC:2561	CXCR4	ENSG00000121966	es105	NA	NA	bushmanlab
HGNC:26943	CXXC5	ENSG00000171604	es105	NA	NA	bushmanlab
HGNC:2570	CYB5A	ENSG00000166347	es105	NA	NA	bushmanlab
HGNC:20147	CYB5R4	ENSG00000065615	es105	NA	NA	bushmanlab
HGNC:2584	CYLD	ENSG00000083799	es105	NA	NA	bushmanlab
HGNC:2594	CYP19A1	ENSG00000137869	es105	NA	NA	bushmanlab
HGNC:2595	CYP1A1	ENSG00000140465	es105	NA	NA	bushmanlab
HGNC:2610	CYP2A6	ENSG00000255974	es105	NA	NA	bushmanlab
HGNC:2622	CYP2C8	ENSG00000138115	es105	NA	NA	bushmanlab
HGNC:2625	CYP2D6	ENSG00000100197	es105	NA	NA	bushmanlab
HGNC:20243	CYP2W1	ENSG00000073067	es105	NA	NA	bushmanlab
HGNC:2644	CYP4B1	ENSG00000142973	es105	NA	NA	bushmanlab
HGNC:2651	CYP7A1	ENSG00000167910	es105	NA	NA	bushmanlab
HGNC:2652	CYP7B1	ENSG00000172817	es105	NA	NA	bushmanlab
HGNC:25373	CYRIA	ENSG00000197872	es105	NA	NA	bushmanlab
HGNC:18274	CYSLTR2	ENSG00000152207	es105	NA	NA	bushmanlab
HGNC:2662	DAB2	ENSG00000153071	es105	NA	NA	bushmanlab
HGNC:17294	DAB2IP	ENSG00000136848	es105	NA	NA	bushmanlab
HGNC:16814	DACH2	ENSG00000126733	es105	NA	NA	bushmanlab
HGNC:2674	DAPK1	ENSG00000196730	es105	NA	NA	bushmanlab
HGNC:2675	DAPK2	ENSG00000035664	es105	NA	NA	bushmanlab
HGNC:2681	DAXX	ENSG00000204209	es105	NA	NA	bushmanlab
HGNC:2695	DBN1	ENSG00000113758	es105	NA	NA	bushmanlab
HGNC:32950	DCAF12L2	ENSG00000198354	es105	NA	NA	bushmanlab
HGNC:2701	DCC	ENSG00000187323	es105	NA	NA	bushmanlab
HGNC:2711	DCTN1	ENSG00000204843	es105	NA	NA	bushmanlab
HGNC:2718	DDB2	ENSG00000134574	es105	NA	NA	bushmanlab
HGNC:2719	DDC	ENSG00000132437	es105	NA	NA	bushmanlab
HGNC:2726	DDIT3	ENSG00000175197	es105	NA	NA	bushmanlab
HGNC:24944	DDIT4	ENSG00000168209	es105	NA	NA	bushmanlab
HGNC:2730	DDR1	ENSG00000204580	es105	NA	NA	bushmanlab
HGNC:2731	DDR2	ENSG00000162733	es105	NA	NA	bushmanlab
HGNC:2734	DDX1	ENSG00000079785	es105	NA	NA	bushmanlab
HGNC:2735	DDX10	ENSG00000178105	es105	NA	NA	bushmanlab
HGNC:18698	DDX25	ENSG00000109832	es105	NA	NA	bushmanlab
HGNC:2745	DDX3X	ENSG00000215301	es105	NA	NA	bushmanlab
HGNC:18677	DDX43	ENSG00000080007	es105	NA	NA	bushmanlab
HGNC:2746	DDX5	ENSG00000108654	es105	NA	NA	bushmanlab
HGNC:2747	DDX6	ENSG00000110367	es105	NA	NA	bushmanlab
HGNC:2766	DEFB1	ENSG00000164825	es105	NA	NA	bushmanlab
HGNC:2768	DEK	ENSG00000124795	es105	NA	NA	bushmanlab
HGNC:29472	DENND11	ENSG00000257093	es105	NA	NA	bushmanlab
HGNC:11350	DENND2B	ENSG00000166444	es105	NA	NA	bushmanlab
HGNC:2769	DENR	ENSG00000139726	es105	NA	NA	bushmanlab
HGNC:2847	DGCR8	ENSG00000128191	es105	NA	NA	bushmanlab
HGNC:2849	DGKA	ENSG00000065357	es105	NA	NA	bushmanlab
HGNC:2852	DGKE	ENSG00000153933	es105	NA	NA	bushmanlab
HGNC:2861	DHFR	ENSG00000228716	es105	NA	NA	bushmanlab
HGNC:17693	DHRS3	ENSG00000162496	es105	NA	NA	bushmanlab
HGNC:2750	DHX9	ENSG00000135829	es105	NA	NA	bushmanlab
HGNC:21528	DIABLO	ENSG00000184047	es105	NA	NA	bushmanlab
HGNC:17098	DICER1	ENSG00000100697	es105	NA	NA	bushmanlab
HGNC:2884	DIO2	ENSG00000211448	es105	NA	NA	bushmanlab
HGNC:29150	DIP2C	ENSG00000151240	es105	NA	NA	bushmanlab
HGNC:687	DIRAS3	ENSG00000162595	es105	NA	NA	bushmanlab
HGNC:15760	DIRC1	ENSG00000174325	latest	NA	NA	bushmanlab
HGNC:17805	DIRC3	ENSG00000231672	latest	NA	NA	bushmanlab
HGNC:2890	DKC1	ENSG00000130826	es105	NA	NA	bushmanlab
HGNC:2891	DKK1	ENSG00000107984	es105	NA	NA	bushmanlab
HGNC:2893	DKK3	ENSG00000050165	es105	NA	NA	bushmanlab
HGNC:2897	DLC1	ENSG00000164741	es105	NA	NA	bushmanlab
HGNC:13747	DLEU1	ENSG00000176124	latest	NA	NA	bushmanlab
HGNC:13748	DLEU2	ENSG00000231607	latest	NA	NA	bushmanlab
HGNC:2900	DLG1	ENSG00000075711	es105	NA	NA	bushmanlab
HGNC:2905	DLGAP1	ENSG00000170579	es105	NA	NA	bushmanlab
HGNC:2911	DLST	ENSG00000119689	es105	NA	NA	bushmanlab
HGNC:2915	DLX2	ENSG00000115844	es105	NA	NA	bushmanlab
HGNC:2917	DLX4	ENSG00000108813	es105	NA	NA	bushmanlab
HGNC:2918	DLX5	ENSG00000105880	es105	NA	NA	bushmanlab
HGNC:2919	DLX6	ENSG00000006377	es105	NA	NA	bushmanlab
HGNC:2926	DMBT1	ENSG00000187908	es105	NA	NA	bushmanlab
HGNC:14603	DMTF1	ENSG00000135164	es105	NA	NA	bushmanlab
HGNC:2953	DNAH9	ENSG00000007174	es105	NA	NA	bushmanlab
HGNC:11808	DNAJA3	ENSG00000103423	es105	NA	NA	bushmanlab
HGNC:5270	DNAJB1	ENSG00000132002	es105	NA	NA	bushmanlab
HGNC:26979	DNAJC24	ENSG00000170946	es105	NA	NA	bushmanlab
HGNC:15469	DNAJC6	ENSG00000116675	es105	NA	NA	bushmanlab
HGNC:19123	DNAJC9	ENSG00000213551	es105	NA	NA	bushmanlab
HGNC:2955	DNAL4	ENSG00000100246	es105	NA	NA	bushmanlab
HGNC:2959	DNASE1L3	ENSG00000163687	es105	NA	NA	bushmanlab
HGNC:23799	DND1	ENSG00000256453	es105	NA	NA	bushmanlab
HGNC:2974	DNM2	ENSG00000079805	es105	NA	NA	bushmanlab
HGNC:2976	DNMT1	ENSG00000130816	es105	NA	NA	bushmanlab
HGNC:2978	DNMT3A	ENSG00000119772	es105	NA	NA	bushmanlab
HGNC:2979	DNMT3B	ENSG00000088305	es105	NA	NA	bushmanlab
HGNC:2987	DOCK1	ENSG00000150760	es105	NA	NA	bushmanlab
HGNC:1291	DOP1B	ENSG00000142197	es105	NA	NA	bushmanlab
HGNC:24948	DOT1L	ENSG00000104885	es105	NA	NA	bushmanlab
HGNC:3003	DPH1	ENSG00000108963	es105	NA	NA	bushmanlab
HGNC:3009	DPP4	ENSG00000197635	es105	NA	NA	bushmanlab
HGNC:3011	DPT	ENSG00000143196	es105	NA	NA	bushmanlab
HGNC:25645	DRAM1	ENSG00000136048	es105	NA	NA	bushmanlab
HGNC:17904	DROSHA	ENSG00000113360	es105	NA	NA	bushmanlab
HGNC:3049	DSG2	ENSG00000046604	es105	NA	NA	bushmanlab
HGNC:1090	DST	ENSG00000151914	es105	NA	NA	bushmanlab
HGNC:15973	DTX2	ENSG00000091073	es105	NA	NA	bushmanlab
HGNC:24457	DTX3	ENSG00000178498	es105	NA	NA	bushmanlab
HGNC:3064	DUSP1	ENSG00000120129	es105	NA	NA	bushmanlab
HGNC:3065	DUSP10	ENSG00000143507	es105	NA	NA	bushmanlab
HGNC:3068	DUSP2	ENSG00000158050	es105	NA	NA	bushmanlab
HGNC:28161	DUSP26	ENSG00000133878	es105	NA	NA	bushmanlab
HGNC:3072	DUSP6	ENSG00000139318	es105	NA	NA	bushmanlab
HGNC:50800	DUX4	ENSG00000260596	es105	NA	NA	bushmanlab
HGNC:50800	DUX4	ENSG00000260596	es105	NA	NA	bushmanlab
HGNC:3084	DVL1	ENSG00000107404	es105	NA	NA	bushmanlab
HGNC:21317	DYM	ENSG00000141627	es105	NA	NA	bushmanlab
HGNC:3091	DYRK1A	ENSG00000157540	es105	NA	NA	bushmanlab
HGNC:3092	DYRK1B	ENSG00000105204	es105	NA	NA	bushmanlab
HGNC:3113	E2F1	ENSG00000101412	es105	NA	NA	bushmanlab
HGNC:3114	E2F2	ENSG00000007968	es105	NA	NA	bushmanlab
HGNC:3115	E2F3	ENSG00000112242	es105	NA	NA	bushmanlab
HGNC:3118	E2F4	ENSG00000205250	es105	NA	NA	bushmanlab
HGNC:3120	E2F6	ENSG00000169016	es105	NA	NA	bushmanlab
HGNC:3123	EBAG9	ENSG00000147654	es105	NA	NA	bushmanlab
HGNC:3126	EBF1	ENSG00000164330	es105	NA	NA	bushmanlab
HGNC:3153	ECM1	ENSG00000143369	es105	NA	NA	bushmanlab
HGNC:3155	ECT2	ENSG00000114346	es105	NA	NA	bushmanlab
HGNC:21118	ECT2L	ENSG00000203734	es105	NA	NA	bushmanlab
HGNC:3173	EDIL3	ENSG00000164176	es105	NA	NA	bushmanlab
HGNC:24640	EDRF1	ENSG00000107938	es105	NA	NA	bushmanlab
HGNC:3188	EED	ENSG00000074266	es105	NA	NA	bushmanlab
HGNC:3189	EEF1A1	ENSG00000156508	es105	NA	NA	bushmanlab
HGNC:3192	EEF1A2	ENSG00000101210	es105	NA	NA	bushmanlab
HGNC:24615	EEF2K	ENSG00000103319	es105	NA	NA	bushmanlab
HGNC:3218	EFEMP1	ENSG00000115380	es105	NA	NA	bushmanlab
HGNC:3229	EGF	ENSG00000138798	es105	NA	NA	bushmanlab
HGNC:3235	EGFL6	ENSG00000198759	es105	NA	NA	bushmanlab
HGNC:3236	EGFR	ENSG00000146648	es105	NA	NA	bushmanlab
HGNC:1232	EGLN1	ENSG00000135766	es105	NA	NA	bushmanlab
HGNC:3238	EGR1	ENSG00000120738	es105	NA	NA	bushmanlab
HGNC:3240	EGR3	ENSG00000179388	es105	NA	NA	bushmanlab
HGNC:3246	EHF	ENSG00000135373	es105	NA	NA	bushmanlab
HGNC:24650	EHMT1	ENSG00000181090	es105	NA	NA	bushmanlab
HGNC:14129	EHMT2	ENSG00000204371	es105	NA	NA	bushmanlab
HGNC:3250	EIF1AX	ENSG00000173674	es105	NA	NA	bushmanlab
HGNC:30792	EIF1B	ENSG00000114784	es105	NA	NA	bushmanlab
HGNC:9437	EIF2AK2	ENSG00000055332	es105	NA	NA	bushmanlab
HGNC:3271	EIF3A	ENSG00000107581	es105	NA	NA	bushmanlab
HGNC:3279	EIF3C	ENSG00000184110	es105	NA	NA	bushmanlab
HGNC:3277	EIF3E	ENSG00000104408	es105	NA	NA	bushmanlab
HGNC:3275	EIF3F	ENSG00000175390	es105	NA	NA	bushmanlab
HGNC:3272	EIF3I	ENSG00000084623	es105	NA	NA	bushmanlab
HGNC:3284	EIF4A2	ENSG00000156976	es105	NA	NA	bushmanlab
HGNC:3285	EIF4B	ENSG00000063046	es105	NA	NA	bushmanlab
HGNC:3287	EIF4E	ENSG00000151247	es105	NA	NA	bushmanlab
HGNC:3288	EIF4EBP1	ENSG00000187840	es105	NA	NA	bushmanlab
HGNC:3296	EIF4G1	ENSG00000114867	es105	NA	NA	bushmanlab
HGNC:14198	ELAC2	ENSG00000006744	es105	NA	NA	bushmanlab
HGNC:3312	ELAVL1	ENSG00000066044	es105	NA	NA	bushmanlab
HGNC:3318	ELF3	ENSG00000163435	es105	NA	NA	bushmanlab
HGNC:3319	ELF4	ENSG00000102034	es105	NA	NA	bushmanlab
HGNC:3321	ELK1	ENSG00000126767	es105	NA	NA	bushmanlab
HGNC:3323	ELK2AP	ENSG00000213140	latest	NA	NA	bushmanlab
HGNC:3325	ELK3	ENSG00000111145	es105	NA	NA	bushmanlab
HGNC:3326	ELK4	ENSG00000158711	es105	NA	NA	bushmanlab
HGNC:23114	ELL	ENSG00000105656	es105	NA	NA	bushmanlab
HGNC:16286	ELMO1	ENSG00000155849	es105	NA	NA	bushmanlab
HGNC:3327	ELN	ENSG00000049540	es105	NA	NA	bushmanlab
HGNC:21308	ELOVL5	ENSG00000012660	es105	NA	NA	bushmanlab
HGNC:1316	EML4	ENSG00000143924	es105	NA	NA	bushmanlab
HGNC:3333	EMP1	ENSG00000134531	es105	NA	NA	bushmanlab
HGNC:3335	EMP3	ENSG00000142227	es105	NA	NA	bushmanlab
HGNC:18071	EMSY	ENSG00000158636	es105	NA	NA	bushmanlab
HGNC:18271	ENAH	ENSG00000154380	es105	NA	NA	bushmanlab
HGNC:3345	ENC1	ENSG00000171617	es105	NA	NA	bushmanlab
HGNC:3349	ENG	ENSG00000106991	es105	NA	NA	bushmanlab
HGNC:3350	ENO1	ENSG00000074800	es105	NA	NA	bushmanlab
HGNC:2259	ENOX2	ENSG00000165675	es105	NA	NA	bushmanlab
HGNC:3357	ENPP2	ENSG00000136960	es105	NA	NA	bushmanlab
HGNC:23764	ENPP7	ENSG00000182156	es105	NA	NA	bushmanlab
HGNC:3373	EP300	ENSG00000100393	es105	NA	NA	bushmanlab
HGNC:11958	EP400	ENSG00000183495	es105	NA	NA	bushmanlab
HGNC:3374	EPAS1	ENSG00000116016	es105	NA	NA	bushmanlab
HGNC:3380	EPB41L3	ENSG00000082397	es105	NA	NA	bushmanlab
HGNC:11529	EPCAM	ENSG00000119888	es105	NA	NA	bushmanlab
HGNC:29331	EPG5	ENSG00000152223	es105	NA	NA	bushmanlab
HGNC:3385	EPHA1	ENSG00000146904	es105	NA	NA	bushmanlab
HGNC:3386	EPHA2	ENSG00000142627	es105	NA	NA	bushmanlab
HGNC:3387	EPHA3	ENSG00000044524	es105	NA	NA	bushmanlab
HGNC:3390	EPHA7	ENSG00000135333	es105	NA	NA	bushmanlab
HGNC:3396	EPHB6	ENSG00000106123	es105	NA	NA	bushmanlab
HGNC:3415	EPO	ENSG00000130427	es105	NA	NA	bushmanlab
HGNC:3416	EPOR	ENSG00000187266	es105	NA	NA	bushmanlab
HGNC:3419	EPS15	ENSG00000085832	es105	NA	NA	bushmanlab
HGNC:24634	EPS15L1	ENSG00000127527	es105	NA	NA	bushmanlab
HGNC:3420	EPS8	ENSG00000151491	es105	NA	NA	bushmanlab
HGNC:5174	ERAS	ENSG00000187682	es105	NA	NA	bushmanlab
HGNC:3430	ERBB2	ENSG00000141736	es105	NA	NA	bushmanlab
HGNC:3431	ERBB3	ENSG00000065361	es105	NA	NA	bushmanlab
HGNC:3432	ERBB4	ENSG00000178568	es105	NA	NA	bushmanlab
