hgnc_id	ensembl_gene_id	symbol	ensembl_transcript_id	contig	start	end	strand
HGNC:51235	ENSG00000277058.3	HNRNPCL3	ENST00000617807.3	chr1	13060769	13062878	+
HGNC:49179	ENSG00000229571.7	PRAMEF25	ENST00000619661.2	chr1	13068677	13077884	+
HGNC:51895	ENSG00000277862.1	PRAMEF34P		chr1	13095179	13097971	-
HGNC:51896	ENSG00000236179.1	PRAMEF35P		chr1	13104403	13105689	-
HGNC:48813	ENSG00000275774.3	HNRNPCL2	ENST00000621994.3	chr1	13115488	13116854	-
HGNC:51897	ENSG00000229978.1	PRAMEF36P		chr1	13128818	13131615	+
HGNC:49178	ENSG00000280267.5	PRAMEF26	ENST00000624207.2	chr1	13148907	13156009	-
HGNC:51333	ENSG00000179412.11	HNRNPCL4	ENST00000323770.8	chr1	13163914	13165631	-
HGNC:27996	ENSG00000204505.5	PRAMEF9	ENST00000415919.3	chr1	13171848	13179459	+
HGNC:13262	ENSG00000279169.3	PRAMEF13	ENST00000625019.3	chr1	13196188	13201409	-
HGNC:30693	ENSG00000279804.2	PRAMEF18	ENST00000624297.2	chr1	13222705	13226106	-
HGNC:51893	ENSG00000250894.1	PRAMEF31P		chr1	13245863	13248652	+
HGNC:27995	ENSG00000270601.4	PRAMEF5	ENST00000622421.2	chr1	13254212	13263314	+
HGNC:51894	ENSG00000231219.1	PRAMEF32P		chr1	13273539	13275627	-
HGNC:47734	ENSG00000207511.1	RNU6-771P		chr1	13279125	13279231	-
HGNC:24074	ENSG00000182330.10	PRAMEF8	ENST00000357367.6	chr1	13281035	13285174	-
HGNC:49193	ENSG00000237700.2	PRAMEF33	ENST00000437300.2	chr1	13303539	13308907	+
HGNC:26764	ENSG00000204501.7	PRAMEF15	ENST00000376152.2	chr1	13315581	13322598	+
HGNC:13576	ENSG00000204481.8	PRAMEF14	ENST00000334600.7	chr1	13341892	13347134	-
HGNC:24908	ENSG00000204480.8	PRAMEF19	ENST00000376101.3	chr1	13369067	13371900	-
HGNC:29485	ENSG00000204479.4	PRAMEF17	ENST00000376098.4	chr1	13389632	13392629	+
HGNC:25224	ENSG00000204478.10	PRAMEF20	ENST00000602960.1	chr1	13416351	13421328	+
HGNC:27005	ENSG00000162494.6	LRRC38	ENST00000376085.4	chr1	13474973	13514003	-
HGNC:51528	ENSG00000215909.3	BRWD1P1		chr1	13555001	13555694	+
HGNC:29602	ENSG00000162493.17	PDPN	ENST00000621990.5	chr1	13583465	13617957	+
HGNC:42817	ENSG00000222952.1	RNA5SP41		chr1	13623184	13623284	-
HGNC:9347	ENSG00000116731.23	PRDM2	ENST00000311066.10	chr1	13700188	13825079	+
HGNC:29173	ENSG00000189337.17	KAZN	ENST00000376030.7	chr1	13892792	15118043	+
HGNC:48228	ENSG00000252151.1	RNU6-1265P		chr1	14124233	14124335	-
HGNC:53610	ENSG00000234593.3	KAZN-AS1		chr1	14338825	14419973	-
HGNC:42631	ENSG00000235829.1	TBCAP2		chr1	14692129	14692613	-
HGNC:26301	ENSG00000175147.13	TMEM51-AS1		chr1	15111815	15153618	-
HGNC:25488	ENSG00000171729.14	TMEM51	ENST00000376008.3	chr1	15152532	15220478	+
HGNC:32332	ENSG00000204464.7	TMEM51-AS2		chr1	15164344	15171317	-
HGNC:54537	ENSG00000215720.4	MFFP1		chr1	15191828	15192845	-
HGNC:54544	ENSG00000278480.1	ZBTB2P1		chr1	15226373	15227549	+
HGNC:29408	ENSG00000142621.21	FHAD1	ENST00000688493.1	chr1	15236521	15400283	+
HGNC:41241	ENSG00000233485.1	FHAD1-AS1		chr1	15326680	15343876	-
HGNC:28670	ENSG00000142634.13	EFHD2	ENST00000375980.9	chr1	15409888	15430339	+
HGNC:2523	ENSG00000162438.12	CTRC	ENST00000375949.5	chr1	15438442	15449242	+
HGNC:24609	ENSG00000142615.8	CELA2A	ENST00000359621.5	chr1	15456728	15472091	+
HGNC:29995	ENSG00000215704.10	CELA2B	ENST00000375910.8	chr1	15465909	15491395	+
HGNC:1511	ENSG00000132906.18	CASP9	ENST00000333868.10	chr1	15490832	15526534	-
HGNC:29157	ENSG00000116138.13	DNAJC16	ENST00000375847.8	chr1	15526813	15592379	+
HGNC:52237	ENSG00000251866.1	SCARNA21B		chr1	15542165	15542304	+
HGNC:18407	ENSG00000116771.6	AGMAT	ENST00000375826.4	chr1	15571699	15585051	-
HGNC:39590	ENSG00000235084.3	CHCHD2P6		chr1	15604597	15605043	+
HGNC:45713	ENSG00000252417.1	RNU7-179P		chr1	15608078	15608145	-
HGNC:1646	ENSG00000236500.1	CD24P1		chr1	15614643	15614867	-
HGNC:24578	ENSG00000197312.12	DDI2	ENST00000480945.6	chr1	15617458	15669044	+
HGNC:10458	ENSG00000215695.2	RSC1A1	ENST00000345034.2	chr1	15659713	15662033	+
HGNC:29131	ENSG00000116786.13	PLEKHM2	ENST00000375799.8	chr1	15684320	15734769	+
HGNC:27653	ENSG00000162461.8	SLC25A34	ENST00000294454.6	chr1	15736258	15741392	+
HGNC:53623	ENSG00000224459.2	SLC25A34-AS1		chr1	15740048	15749896	-
HGNC:32350	ENSG00000162460.7	TMEM82	ENST00000375782.2	chr1	15742499	15747982	+
HGNC:24686	ENSG00000162458.13	FBLIM1	ENST00000375766.8	chr1	15756607	15786594	+
HGNC:36495	ENSG00000224321.1	RPL12P14		chr1	15792796	15793285	+
HGNC:51714	ENSG00000233954.6	UQCRHL	ENST00000483273.2	chr1	15807169	15809348	-
HGNC:17575	ENSG00000065526.12	SPEN	ENST00000375759.8	chr1	15836095	15940456	+
HGNC:12936	ENSG00000116809.12	ZBTB17	ENST00000375743.9	chr1	15941869	15976132	-
HGNC:43568	ENSG00000224966.4	TBC1D3P6		chr1	15989871	15994751	+
HGNC:28339	ENSG00000183888.4	SRARP	ENST00000329454.2	chr1	16004236	16008807	+
HGNC:5249	ENSG00000173641.18	HSPB7	ENST00000311890.14	chr1	16014028	16019594	-
HGNC:2026	ENSG00000186510.12	CLCNKA	ENST00000331433.5	chr1	16018875	16034050	+
HGNC:2027	ENSG00000184908.20	CLCNKB	ENST00000375679.9	chr1	16040252	16057311	+
HGNC:26717	ENSG00000185519.9	FAM131C	ENST00000375662.5	chr1	16057769	16073651	-
HGNC:3386	ENSG00000142627.13	EPHA2	ENST00000358432.8	chr1	16124337	16156069	-
HGNC:39996	ENSG00000234166.1	ARHGEF19-AS1		chr1	16197854	16198357	+
HGNC:26604	ENSG00000142632.17	ARHGEF19	ENST00000270747.8	chr1	16197854	16212652	-
HGNC:32248	ENSG00000237276.9	ANO7L1		chr1	16215907	16228027	-
HGNC:28127	ENSG00000132881.12	CPLANE2	ENST00000375599.8	chr1	16231692	16237183	-
HGNC:7442	ENSG00000233929.1	MT1XP1		chr1	16241213	16241398	-
HGNC:29249	ENSG00000037637.11	FBXO42	ENST00000375592.8	chr1	16246840	16352480	-
HGNC:30232	ENSG00000055070.17	SZRD1	ENST00000401088.9	chr1	16352575	16398145	+
HGNC:36804	ENSG00000226457.1	RPL22P3		chr1	16369150	16369530	-
HGNC:28026	ENSG00000187144.11	SPATA21	ENST00000335496.5	chr1	16387117	16437424	-
HGNC:25528	ENSG00000157191.20	NECAP2	ENST00000337132.10	chr1	16440721	16460078	+
HGNC:52562	ENSG00000226029.1	LINC01772		chr1	16460948	16468481	+
HGNC:29405	ENSG00000080947.15	CROCCP3		chr1	16467436	16499257	-
HGNC:10120	ENSG00000206652.1	RNU1-1		chr1	16514122	16514285	-
HGNC:52573	ENSG00000233421.5	LINC01783		chr1	16533886	16535649	-
HGNC:48305	ENSG00000277344.1	RNU1-6P		chr1	16534081	16534224	-
HGNC:55099	ENSG00000225710.1	PDE4DIPP8		chr1	16548651	16552531	-
HGNC:26088	ENSG00000219481.11	NBPF1	ENST00000430580.6	chr1	16562319	16613562	-
HGNC:28170	ENSG00000215908.10	CROCCP2		chr1	16618253	16657232	-
HGNC:7383	ENSG00000186301.8	MST1P2		chr1	16645622	16650289	+
HGNC:10130	ENSG00000207513.1	RNU1-3		chr1	16666785	16666948	-
HGNC:19900	ENSG00000236698.1	EIF1AXP1		chr1	16685621	16686055	-
HGNC:23285	ENSG00000268869.6	ESPNP		chr1	16687339	16720157	-
HGNC:21299	ENSG00000058453.17	CROCC	ENST00000375541.10	chr1	16740273	16972964	+
HGNC:43864	ENSG00000227684.2	CROCCP4		chr1	16740280	16750968	+
HGNC:10128	ENSG00000207389.1	RNU1-4		chr1	16740516	16740679	+
HGNC:7390	ENSG00000186715.11	MST1L		chr1	16754910	16770237	-
HGNC:55100	ENSG00000230239.1	PDE4DIPP9		chr1	16855407	16859284	+
HGNC:38973	ENSG00000263811.1	MIR3675		chr1	16858949	16859021	-
HGNC:48304	ENSG00000277234.1	RNU1-5P		chr1	16873708	16873851	+
HGNC:10123	ENSG00000207005.1	RNU1-2		chr1	16895980	16896143	+
HGNC:7033	ENSG00000117122.14	MFAP2	ENST00000375535.4	chr1	16974502	16980632	-
HGNC:30213	ENSG00000159363.19	ATP13A2	ENST00000326735.13	chr1	16985958	17011928	-
HGNC:10681	ENSG00000117118.10	SDHB	ENST00000375499.8	chr1	17018722	17054032	-
HGNC:18341	ENSG00000117115.13	PADI2	ENST00000375486.9	chr1	17066761	17119451	-
HGNC:54303	ENSG00000204362.6	LINC02783		chr1	17189783	17197617	+
HGNC:18367	ENSG00000142623.11	PADI1	ENST00000375471.5	chr1	17205128	17246007	+
HGNC:18337	ENSG00000142619.4	PADI3	ENST00000375460.3	chr1	17249098	17284233	+
HGNC:41876	ENSG00000266634.1	MIR3972		chr1	17277889	17277975	+
HGNC:18368	ENSG00000159339.13	PADI4	ENST00000375448.4	chr1	17308195	17364004	+
HGNC:20449	ENSG00000276747.1	PADI6	ENST00000619609.1	chr1	17372196	17401699	+
HGNC:41262	ENSG00000227751.1	RCC2-AS1		chr1	17406760	17407382	+
HGNC:30297	ENSG00000179051.14	RCC2	ENST00000375436.9	chr1	17406760	17439677	-
HGNC:25540	ENSG00000074964.17	ARHGEF10L	ENST00000361221.8	chr1	17539698	17697874	+
HGNC:54342	ENSG00000236648.2	LINC02810		chr1	17717625	17749978	+
HGNC:24018	ENSG00000117148.8	ACTL8	ENST00000375406.2	chr1	17755333	17827063	+
HGNC:52442	ENSG00000261781.1	LINC01654		chr1	18065657	18074412	+
HGNC:28246	ENSG00000117154.12	IGSF21	ENST00000251296.4	chr1	18107798	18378483	+
HGNC:41190	ENSG00000230035.2	IGSF21-AS1		chr1	18166929	18179346	-
HGNC:26791	ENSG00000179023.9	KLHDC7A	ENST00000400664.3	chr1	18480930	18485974	+
HGNC:49654	ENSG00000235282.3	DYNLL1P3		chr1	18513118	18513383	+
HGNC:8621	ENSG00000009709.12	PAX7	ENST00000420770.7	chr1	18630846	18748866	+
HGNC:14905	ENSG00000179002.5	TAS1R2	ENST00000375371.3	chr1	18839599	18859682	-
HGNC:406	ENSG00000159423.17	ALDH4A1	ENST00000375341.8	chr1	18871430	18902724	-
HGNC:41573	ENSG00000265606.1	MIR4695		chr1	18883202	18883275	-
HGNC:35283	ENSG00000221662.1	MIR1290		chr1	18897071	18897148	-
HGNC:27006	ENSG00000169991.11	IFFO2	ENST00000455833.7	chr1	18904280	18956676	-
HGNC:30313	ENSG00000127481.15	UBR4	ENST00000375254.8	chr1	19074510	19210266	-
HGNC:54050	ENSG00000230424.2	EMC1-AS1		chr1	19210355	19240704	+
HGNC:28957	ENSG00000127463.16	EMC1	ENST00000477853.6	chr1	19215660	19251552	-
HGNC:18477	ENSG00000053372.5	MRTO4	ENST00000330263.5	chr1	19251805	19260128	+
HGNC:24056	ENSG00000211454.16	AKR7L	ENST00000457194.6	chr1	19265982	19274194	-
HGNC:390	ENSG00000162482.5	AKR7A3	ENST00000361640.5	chr1	19282573	19288770	-
HGNC:389	ENSG00000053371.13	AKR7A2	ENST00000235835.8	chr1	19303965	19312144	-
HGNC:48062	ENSG00000200403.1	RNU6-1099P		chr1	19305076	19305182	-
HGNC:26001	ENSG00000040487.13	SLC66A1	ENST00000375153.8	chr1	19312326	19329300	+
HGNC:1491	ENSG00000077549.19	CAPZB	ENST00000264202.8	chr1	19338775	19485539	-
HGNC:46293	ENSG00000240490.3	RN7SL277P		chr1	19424384	19424671	+
HGNC:32068	ENSG00000173436.15	MICOS10	ENST00000322753.7	chr1	19484403	19629821	+
HGNC:46964	ENSG00000201609.1	RNU4-28P		chr1	19510593	19510733	+
HGNC:7650	ENSG00000158747.15	NBL1	ENST00000375136.8	chr1	19596979	19658456	+
HGNC:48338	ENSG00000270136.6	MICOS10-NBL1	ENST00000602384.5	chr1	19597067	19656927	+
HGNC:5301	ENSG00000158748.4	HTR6	ENST00000289753.2	chr1	19664875	19680966	+
HGNC:27393	ENSG00000162542.14	TMCO4	ENST00000294543.11	chr1	19682240	19799945	-
HGNC:25978	ENSG00000178828.7	RNF186	ENST00000375121.4	chr1	19814029	19815283	-
HGNC:29038	ENSG00000169914.6	OTUD3	ENST00000375120.4	chr1	19882395	19912945	+
HGNC:13414	ENSG00000188784.4	PLA2G2E	ENST00000375116.3	chr1	19920009	19923617	-
HGNC:46320	ENSG00000242688.3	RN7SL304P		chr1	19970969	19971269	+
HGNC:9031	ENSG00000188257.12	PLA2G2A	ENST00000482011.2	chr1	19975431	19980416	-
HGNC:9038	ENSG00000127472.11	PLA2G5	ENST00000375108.4	chr1	20028179	20091911	+
HGNC:9033	ENSG00000117215.15	PLA2G2D	ENST00000375105.8	chr1	20111939	20119566	-
HGNC:30040	ENSG00000158786.5	PLA2G2F	ENST00000375102.4	chr1	20139323	20150381	+
HGNC:9032	ENSG00000187980.7	PLA2G2C	ENST00000679259.1	chr1	20161253	20186518	-
HGNC:26354	ENSG00000162543.6	UBXN10	ENST00000375099.4	chr1	20186096	20196050	+
HGNC:52546	ENSG00000228105.2	LINC01757		chr1	20243095	20244664	+
HGNC:26538	ENSG00000158816.16	VWA5B1	ENST00000289815.13	chr1	20290875	20359518	+
HGNC:49455	ENSG00000236963.8	LINC01141		chr1	20360579	20431234	-
HGNC:24190	ENSG00000162545.6	CAMK2N1	ENST00000375078.4	chr1	20482391	20486210	-
HGNC:25762	ENSG00000090432.7	MUL1	ENST00000264198.5	chr1	20499448	20508151	-
HGNC:36545	ENSG00000215520.3	RPS4XP4		chr1	20525989	20526751	+
HGNC:31791	ENSG00000183114.8	FAM43B	ENST00000332947.6	chr1	20552573	20555020	+
HGNC:1712	ENSG00000158825.6	CDA	ENST00000375071.4	chr1	20589086	20618903	+
HGNC:14581	ENSG00000158828.8	PINK1	ENST00000321556.5	chr1	20633458	20651511	+
HGNC:50235	ENSG00000284005.1	MIR6084		chr1	20633679	20633788	+
HGNC:38872	ENSG00000117242.7	PINK1-AS		chr1	20642657	20652193	-
HGNC:2728	ENSG00000244038.11	DDOST	ENST00000602624.7	chr1	20651767	20661544	-
HGNC:19167	ENSG00000117245.13	KIF17	ENST00000400463.8	chr1	20664014	20718017	-
HGNC:28819	ENSG00000189410.12	SH2D5	ENST00000444387.7	chr1	20719731	20732837	-
HGNC:24973	ENSG00000127483.19	HP1BP3	ENST00000438032.6	chr1	20740266	20787323	-
HGNC:3298	ENSG00000075151.24	EIF4G3	ENST00000602326.6	chr1	20806292	21177285	-
HGNC:45734	ENSG00000251914.1	RNU7-200P		chr1	20841241	20841302	+
HGNC:35321	ENSG00000221808.1	MIR1256		chr1	20988314	20988432	-
HGNC:35657	ENSG00000233072.1	RPS15AP6		chr1	21003550	21003934	-
HGNC:49346	ENSG00000235112.1	HSPE1P27		chr1	21161475	21162081	+
HGNC:3146	ENSG00000117298.16	ECE1	ENST00000374893.11	chr1	21217247	21345572	-
HGNC:40203	ENSG00000231105.2	ECE1-AS1		chr1	21293290	21299874	+
HGNC:16326	ENSG00000236216.5	PPP1R11P1		chr1	21397987	21398362	+
HGNC:55101	ENSG00000228823.1	PDE4DIPP10		chr1	21411460	21413293	-
HGNC:31987	ENSG00000227001.3	NBPF2P		chr1	21424625	21427967	-
HGNC:31835	ENSG00000187952.9	HS6ST1P1		chr1	21428303	21429536	+
HGNC:43865	ENSG00000186543.7	CROCCP5		chr1	21434318	21437558	+
HGNC:25076	ENSG00000142794.19	NBPF3	ENST00000318249.10	chr1	21440128	21485005	+
HGNC:42985	ENSG00000176378.8	PFN1P10		chr1	21459756	21460082	-
HGNC:438	ENSG00000162551.14	ALPL	ENST00000374840.8	chr1	21509397	21578410	+
HGNC:53948	ENSG00000233431.1	LINC02596		chr1	21586472	21591187	+
HGNC:9858	ENSG00000076864.21	RAP1GAP	ENST00000374765.9	chr1	21596221	21669357	-
HGNC:18533	ENSG00000090686.16	USP48	ENST00000308271.14	chr1	21678298	21783606	-
HGNC:32071	ENSG00000187942.12	LDLRAD2	ENST00000344642.7	chr1	21812265	21825225	+
HGNC:5273	ENSG00000142798.20	HSPG2	ENST00000374695.8	chr1	21822244	21937310	-
HGNC:15945	ENSG00000219073.8	CELA3B	ENST00000337107.11	chr1	21977022	21998642	+
HGNC:46402	ENSG00000273610.1	RN7SL386P		chr1	21987481	21987777	+
HGNC:47985	ENSG00000201919.1	RNU6-1022P		chr1	21987816	21987919	+
HGNC:15944	ENSG00000142789.20	CELA3A	ENST00000290122.8	chr1	22001657	22012542	+
HGNC:46202	ENSG00000278124.1	RN7SL186P		chr1	22010650	22010946	+
HGNC:47739	ENSG00000201273.1	RNU6-776P		chr1	22010985	22011088	+
HGNC:52422	ENSG00000228397.3	LINC01635		chr1	22023990	22026048	-
HGNC:25011	ENSG00000218510.9	LINC00339		chr1	22024558	22031223	+
HGNC:1736	ENSG00000070831.17	CDC42	ENST00000656825.1	chr1	22025511	22101360	+
HGNC:54314	ENSG00000285752.1	CDC42-AS1		chr1	22028317	22052927	-
HGNC:41317	ENSG00000230068.2	CDC42-IT1		chr1	22059197	22064199	+
HGNC:54549	ENSG00000271428.1	MPHOSPH6P1		chr1	22068340	22068827	-
HGNC:12783	ENSG00000162552.15	WNT4	ENST00000290167.11	chr1	22117313	22143969	-
HGNC:41789	ENSG00000266564.1	MIR4418		chr1	22266239	22266300	+
HGNC:53658	ENSG00000234397.3	PPIAP34		chr1	22322840	22323331	-
HGNC:29045	ENSG00000184677.18	ZBTB40	ENST00000375647.5	chr1	22428838	22531157	+
HGNC:41493	ENSG00000237200.1	ZBTB40-IT1		chr1	22517474	22519708	+
HGNC:3391	ENSG00000070886.12	EPHA8	ENST00000166244.8	chr1	22563489	22603595	+
HGNC:50163	ENSG00000276835.2	MIR6127		chr1	22633258	22633366	-
HGNC:1241	ENSG00000173372.17	C1QA	ENST00000374642.8	chr1	22636628	22639678	+
HGNC:1245	ENSG00000159189.12	C1QC	ENST00000374640.9	chr1	22643633	22648110	+
HGNC:1242	ENSG00000173369.17	C1QB	ENST00000509305.6	chr1	22652762	22661637	+
HGNC:3393	ENSG00000133216.17	EPHB2	ENST00000374630.8	chr1	22710839	22921500	+
HGNC:41695	ENSG00000265422.1	MIR4684		chr1	22719517	22719598	+
HGNC:38231	ENSG00000264014.1	MIR4253		chr1	22863159	22863226	-
HGNC:35445	ENSG00000215906.8	LACTBL1	ENST00000426928.6	chr1	22953043	22965338	-
HGNC:44651	ENSG00000227868.7	TEX46	ENST00000566855.4	chr1	23010834	23019100	-
HGNC:29079	ENSG00000004487.18	KDM1A	ENST00000400181.9	chr1	23019443	23083689	+
HGNC:38371	ENSG00000263793.1	MIR3115		chr1	23044305	23044372	+
HGNC:14985	ENSG00000169641.14	LUZP1	ENST00000302291.8	chr1	23084030	23177808	-
HGNC:47477	ENSG00000206935.1	RNU6-514P		chr1	23162704	23162810	+
HGNC:47098	ENSG00000252578.1	RNU6-135P		chr1	23163953	23164053	+
HGNC:5289	ENSG00000179546.5	HTR1D	ENST00000374619.2	chr1	23191895	23217502	-
HGNC:50584	ENSG00000261326.4	LINC01355		chr1	23281307	23287488	-
HGNC:5047	ENSG00000125944.21	HNRNPR	ENST00000302271.11	chr1	23303771	23344336	-
HGNC:20814	ENSG00000125945.15	ZNF436	ENST00000314011.9	chr1	23359448	23369836	-
HGNC:25122	ENSG00000249087.8	ZNF436-AS1		chr1	23368949	23371839	+
HGNC:11615	ENSG00000204219.11	TCEA3	ENST00000450454.7	chr1	23380909	23424748	-
HGNC:14987	ENSG00000088280.20	ASAP3	ENST00000336689.8	chr1	23428563	23484568	-
HGNC:3114	ENSG00000007968.7	E2F2	ENST00000361729.3	chr1	23506438	23531233	-
HGNC:5362	ENSG00000117318.9	ID3	ENST00000374561.6	chr1	23557926	23559501	-
HGNC:29633	ENSG00000197880.10	MDS2		chr1	23581495	23640568	+
HGNC:10301	ENSG00000142676.14	RPL11	ENST00000643754.2	chr1	23691742	23696835	+
HGNC:50582	ENSG00000236810.7	ELOA-AS1		chr1	23706901	23778325	-
HGNC:11620	ENSG00000011007.13	ELOA	ENST00000613537.5	chr1	23743448	23762059	+
HGNC:25022	ENSG00000057757.10	PITHD1	ENST00000246151.9	chr1	23778418	23788232	+
HGNC:6738	ENSG00000011009.11	LYPLA2	ENST00000374514.8	chr1	23791145	23795539	+
HGNC:4116	ENSG00000117308.15	GALE	ENST00000617979.5	chr1	23795599	23800781	-
HGNC:5005	ENSG00000117305.15	HMGCL	ENST00000374490.8	chr1	23801885	23838620	-
HGNC:4006	ENSG00000179163.12	FUCA1	ENST00000374479.4	chr1	23845077	23868290	-
HGNC:2160	ENSG00000188822.8	CNR2	ENST00000374472.5	chr1	23870515	23913362	-
HGNC:51542	ENSG00000229106.1	BTBD6P1		chr1	23901471	23902737	-
HGNC:41686	ENSG00000264926.1	MIR378F		chr1	23929070	23929147	+
HGNC:43794	ENSG00000230228.2	H3P1		chr1	23949016	23949383	-
HGNC:23158	ENSG00000189266.13	PNRC2	ENST00000334351.8	chr1	23956839	23963462	+
HGNC:16713	ENSG00000188529.15	SRSF10	ENST00000492112.3	chr1	23964347	23980927	-
HGNC:26679	ENSG00000142661.19	MYOM3	ENST00000374434.4	chr1	24056035	24112135	-
HGNC:41158	ENSG00000230703.1	MYOM3-AS1		chr1	24066774	24083565	+
HGNC:13700	ENSG00000142677.4	IL22RA1	ENST00000270800.2	chr1	24119771	24143140	-
HGNC:18584	ENSG00000185436.12	IFNLR1	ENST00000327535.6	chr1	24154168	24187959	-
HGNC:25839	ENSG00000158055.17	GRHL3	ENST00000361548.9	chr1	24199558	24364482	+
HGNC:27642	ENSG00000230023.2	LINC02800		chr1	24200240	24211693	+
HGNC:41119	ENSG00000232298.2	GRHL3-AS1		chr1	24307556	24321901	-
HGNC:28070	ENSG00000001460.18	STPG1	ENST00000337248.9	chr1	24356999	24416934	-
HGNC:25233	ENSG00000001461.17	NIPAL3	ENST00000374399.9	chr1	24415802	24472976	+
HGNC:39009	ENSG00000286061.1	RCAN3AS		chr1	24496254	24535400	-
HGNC:3042	ENSG00000117602.13	RCAN3	ENST00000374395.9	chr1	24502351	24541040	+
HGNC:54327	ENSG00000264443.1	NCMAP-DT		chr1	24538802	24556024	-
HGNC:29332	ENSG00000184454.7	NCMAP	ENST00000374392.3	chr1	24556087	24609328	+
HGNC:16638	ENSG00000133226.18	SRRM1	ENST00000323848.14	chr1	24631716	24673281	+
HGNC:13518	ENSG00000169504.15	CLIC4	ENST00000374379.9	chr1	24745382	24844321	+
HGNC:48171	ENSG00000238482.1	RNU6-1208P		chr1	24777873	24777979	-
HGNC:10473	ENSG00000020633.19	RUNX3	ENST00000308873.11	chr1	24899511	24965121	-
HGNC:50036	ENSG00000278034.1	MIR6731		chr1	24919345	24919416	-
HGNC:40513	ENSG00000229162.1	RUNX3-AS1		chr1	24961345	24963097	+
HGNC:41891	ENSG00000264371.1	MIR4425		chr1	25023503	25023586	+
HGNC:54317	ENSG00000285823.1	LINC02793		chr1	25041136	25047404	+
HGNC:54546	ENSG00000233419.3	IFITM3P7		chr1	25125053	25125454	-
HGNC:19824	ENSG00000117614.10	SYF2	ENST00000236273.9	chr1	25222276	25232502	-
HGNC:25234	ENSG00000117616.18	RSRP1	ENST00000243189.12	chr1	25242249	25338213	-
HGNC:10009	ENSG00000187010.21	RHD	ENST00000328664.9	chr1	25272393	25330445	+
HGNC:10689	ENSG00000224183.1	SDHDP6		chr1	25294164	25294643	-
HGNC:30590	ENSG00000183726.11	TMEM50A	ENST00000374358.5	chr1	25338317	25362361	+
HGNC:10008	ENSG00000188672.19	RHCE	ENST00000294413.13	chr1	25362249	25430192	-
HGNC:25572	ENSG00000204178.11	MACO1	ENST00000374343.5	chr1	25430858	25500209	+
HGNC:18640	ENSG00000157978.12	LDLRAP1	ENST00000374338.5	chr1	25543606	25568886	+
HGNC:19080	ENSG00000117643.15	MAN1C1	ENST00000374332.9	chr1	25616791	25786206	+
HGNC:15999	ENSG00000162430.18	SELENON	ENST00000361547.7	chr1	25800193	25818221	+
HGNC:28836	ENSG00000117640.18	MTFR1L	ENST00000374303.7	chr1	25818640	25832942	+
HGNC:28363	ENSG00000127423.11	AUNIP	ENST00000374298.4	chr1	25831913	25859458	-
HGNC:23146	ENSG00000182749.6	PAQR7	ENST00000675840.1	chr1	25861484	25875708	-
HGNC:6510	ENSG00000117632.23	STMN1	ENST00000455785.7	chr1	25884181	25906991	-
HGNC:39665	ENSG00000229786.1	SNRPFP2		chr1	25887360	25887610	+
HGNC:38911	ENSG00000283938.1	MIR3917		chr1	25906362	25906454	-
HGNC:8579	ENSG00000158006.14	PAFAH2	ENST00000374282.8	chr1	25959767	25998117	-
HGNC:47073	ENSG00000207237.1	RNU6-110P		chr1	25964197	25964300	+
HGNC:3515	ENSG00000158008.10	EXTL1	ENST00000374280.4	chr1	26019884	26036464	+
HGNC:11013	ENSG00000158014.15	SLC30A2	ENST00000374276.4	chr1	26037252	26046118	-
HGNC:16007	ENSG00000158022.7	TRIM63	ENST00000374272.4	chr1	26051301	26068436	-
HGNC:18981	ENSG00000175087.10	PDIK1L	ENST00000374269.2	chr1	26111165	26125555	+
HGNC:25860	ENSG00000197245.6	FAM110D	ENST00000374268.5	chr1	26159079	26163962	+
HGNC:53426	ENSG00000282872.2	C1orf232	ENST00000634842.2	chr1	26164101	26168963	-
HGNC:41278	ENSG00000236782.7	ZNF593OS	ENST00000648649.1	chr1	26169516	26171831	-
HGNC:30943	ENSG00000142684.9	ZNF593	ENST00000374266.7	chr1	26169908	26170873	+
HGNC:19700	ENSG00000142675.18	CNKSR1	ENST00000361530.11	chr1	26177484	26189884	+
HGNC:23220	ENSG00000188782.9	CATSPER4	ENST00000456354.7	chr1	26190561	26202968	+
HGNC:54510	ENSG00000236155.7	ZPLD2P		chr1	26209741	26229844	+
HGNC:25309	ENSG00000130695.16	CEP85	ENST00000451429.8	chr1	26234200	26278808	+
HGNC:15568	ENSG00000142669.15	SH3BGRL3	ENST00000270792.10	chr1	26280086	26281522	+
HGNC:30600	ENSG00000158062.21	UBXN11	ENST00000374222.6	chr1	26281328	26318363	-
HGNC:1804	ENSG00000169442.9	CD52	ENST00000374213.3	chr1	26317958	26320523	+
HGNC:17295	ENSG00000176092.17	CRYBG2	ENST00000308182.10	chr1	26321698	26360080	-
HGNC:28495	ENSG00000176083.18	ZNF683	ENST00000349618.8	chr1	26361634	26374522	-
HGNC:15986	ENSG00000131914.11	LIN28A	ENST00000326279.11	chr1	26410817	26429728	+
HGNC:20603	ENSG00000117682.17	DHDDS	ENST00000236342.12	chr1	26432282	26471306	+
HGNC:40925	ENSG00000225891.2	DHDDS-AS1		chr1	26462756	26468014	-
HGNC:4986	ENSG00000198830.11	HMGN2	ENST00000361427.6	chr1	26472440	26476642	+
HGNC:44627	ENSG00000224129.1	DPPA2P2		chr1	26519354	26520250	-
